video date target_total target_isis target_happy target_sad target_angry total isis happy sad angry
2016-01-02 2015-06-01 15 2 2 0 0 124 32 18 4 10
2016-01-02 2015-06-02 9 1 0 0 1 129 32 10 4 18
2016-01-02 2015-06-03 6 1 0 0 1 122 24 12 3 9
2016-01-02 2015-06-04 4 2 1 0 1 112 16 10 1 5
2016-01-02 2015-06-05 2 0 0 0 0 106 16 6 0 10
2016-01-02 2015-06-06 2 0 0 0 0 70 15 5 1 9
2016-01-02 2015-06-07 5 2 2 0 0 131 21 13 3 5
2016-01-02 2015-06-08 3 2 2 0 0 104 13 4 0 9
2016-01-02 2015-06-09 2 1 1 0 0 93 14 5 1 8
2016-01-02 2015-06-10 3 1 1 0 0 79 13 4 2 7
2016-01-02 2015-06-11 4 3 3 0 0 73 13 6 1 6
2016-01-02 2015-06-12 6 0 0 0 0 115 20 9 1 10
2016-01-02 2015-06-13 9 0 0 0 0 112 19 12 1 6
2016-01-02 2015-06-14 1 0 0 0 0 105 21 10 2 9
2016-01-02 2015-06-15 17 0 0 0 0 158 24 15 0 9
2016-01-02 2015-06-16 4 4 4 0 0 128 19 9 0 10
2016-01-02 2015-06-17 8 4 3 0 1 128 22 13 0 9
2016-01-02 2015-06-18 8 3 1 0 2 93 15 9 0 6
2016-01-02 2015-06-19 7 0 0 0 0 95 12 6 0 6
2016-01-02 2015-06-20 8 3 3 0 0 114 19 7 2 10
2016-01-02 2015-06-21 7 1 1 0 0 127 17 9 0 8
2016-01-02 2015-06-22 16 6 5 0 1 91 10 7 0 3
2016-01-02 2015-06-23 8 0 0 0 0 115 17 6 4 7
2016-01-02 2015-06-24 5 1 1 0 0 98 15 12 0 3
2016-01-02 2015-06-25 9 0 0 0 0 104 16 7 0 9
2016-01-02 2015-06-26 1 0 0 0 0 95 19 12 1 6
2016-01-02 2015-06-27 15 5 4 0 1 89 11 4 2 5
2016-01-02 2015-06-28 12 8 8 0 0 118 25 14 3 8
2016-01-02 2015-06-29 4 1 1 0 0 94 23 8 2 13
2016-01-02 2015-06-30 4 2 2 0 0 110 20 9 0 11
2016-01-02 2015-07-01 6 0 0 0 0 83 15 4 1 10
2016-01-02 2015-07-02 6 1 1 0 0 89 9 2 1 6
2016-01-02 2015-07-03 6 0 0 0 0 94 13 8 0 5
2016-01-02 2015-07-04 11 3 3 0 0 116 17 8 1 8
2016-01-02 2015-07-05 3 0 0 0 0 110 12 4 1 7
2016-01-02 2015-07-06 11 2 2 0 0 121 25 10 2 13
2016-01-02 2015-07-07 4 0 0 0 0 127 18 9 2 7
2016-01-02 2015-07-08 13 4 0 0 4 124 15 5 0 10
2016-01-02 2015-07-09 3 0 0 0 0 90 16 10 2 4
2016-01-02 2015-07-10 4 1 0 0 1 134 21 5 3 13
2016-01-02 2015-07-11 8 0 0 0 0 152 22 6 1 15
2016-01-02 2015-07-12 13 1 0 1 0 141 24 9 5 10
2016-01-02 2015-07-13 12 1 0 0 1 110 15 7 2 6
2016-01-02 2015-07-14 8 1 0 0 1 99 13 7 1 5
2016-01-02 2015-07-15 13 0 0 0 0 129 24 8 6 10
2016-01-02 2015-07-16 8 0 0 0 0 104 9 4 0 5
2016-01-02 2015-07-17 15 4 4 0 0 81 12 7 2 3
2016-01-02 2015-07-18 9 0 0 0 0 123 24 15 1 8
2016-01-02 2015-07-19 0 0 0 0 0 95 17 5 1 11
2016-01-02 2015-07-20 2 0 0 0 0 107 26 15 1 10
2016-01-02 2015-07-21 22 4 3 0 1 125 27 15 2 10
2016-01-02 2015-07-22 4 0 0 0 0 138 27 14 3 10
2016-01-02 2015-07-23 3 1 0 0 1 105 19 8 1 10
2016-01-02 2015-07-24 16 5 1 2 2 95 13 5 2 6
2016-01-02 2015-07-25 14 2 1 0 1 75 16 9 2 5
2016-01-02 2015-07-26 6 1 0 0 1 99 20 6 2 12
2016-01-02 2015-07-27 4 1 1 0 0 100 19 11 0 8
2016-01-02 2015-07-28 4 0 0 0 0 116 30 14 5 11
